$`subj 1200`
$`subj 1200`$power
 [1] 0.316 1.000 1.000 0.741 0.266 0.067 0.086 0.879 1.000 0.053 0.576

$`subj 1200`$p
                [,1]         [,2] [,3]         [,4]         [,5]         [,6]         [,7]         [,8]
  [87,] 3.174887e-02 7.429612e-13    0 2.630843e-04 6.160461e-01 2.749549e-01 2.288585e-01 3.890157e-05
  [88,] 2.164068e-03 2.897682e-13    0 5.789636e-02 4.301974e-03 9.673160e-01 4.013935e-01 3.232473e-04
  [89,] 8.582814e-01 7.548051e-11    0 6.554881e-05 3.917745e-02 6.718493e-01 5.630642e-01 1.792980e-06
  [90,] 3.242955e-01 4.494183e-13    0 4.141204e-02 3.534812e-01 8.768879e-01 8.404378e-01 3.464754e-03
                [,9]        [,10]        [,11]
   [1,] 2.825967e-07 0.0180090292 1.563064e-01
   [2,] 1.503686e-12 0.2975370756 3.636425e-02
   [3,] 2.982992e-11 0.6983853974 8.714733e-02
   [4,] 2.220446e-16 0.2258621527 2.515194e-04
   [5,] 0.000000e+00 0.0037824194 1.796848e-08
   [6,] 1.452172e-13 0.7448586069 1.015219e-04
   [7,] 3.574918e-14 0.9263484666 2.816030e-03
   [8,] 5.218048e-14 0.2774427658 3.514523e-03
   [9,] 9.269696e-12 0.5544591456 2.121480e-02
  [10,] 1.346058e-09 0.2280656537 2.037779e-01
  [11,] 3.468337e-13 0.4552898307 2.705496e-02
  [12,] 1.993961e-13 0.9005607172 5.125038e-02
  [13,] 7.670854e-08 0.4610349948 1.612706e-01
  [14,] 7.400934e-06 0.0001296067 8.459347e-02
  [15,] 1.909184e-11 0.2015377088 3.099533e-01
  [16,] 6.007132e-09 0.6021588074 2.173184e-02
  [17,] 1.000711e-11 0.4662444736 1.205599e-01
  [18,] 1.940226e-12 0.6412483294 1.512125e-04
  [19,] 5.364762e-10 0.0904679002 9.537329e-02
  [20,] 6.605074e-10 0.2446802968 1.522261e-01
  [21,] 3.153033e-14 0.4786022466 3.535051e-03
  [22,] 1.048051e-12 0.1939703310 2.082848e-03
  [23,] 2.092935e-07 0.1767921363 3.151506e-01
  [24,] 2.595824e-09 0.5376402541 2.937772e-02
  [25,] 5.018208e-14 0.6169621443 1.448332e-03
  [26,] 8.517187e-12 0.9296002138 1.970886e-03
  [27,] 6.883383e-15 0.4045690893 1.385723e-07
  [28,] 6.217249e-15 0.5038631287 4.269917e-03
  [29,] 1.130180e-10 0.7190866671 9.759358e-03
  [30,] 1.743006e-11 0.9055576216 1.308874e-01
  [31,] 4.618528e-14 0.9707436199 2.889857e-03
  [32,] 6.055156e-12 0.6061276078 9.568074e-03
  [33,] 6.661338e-15 0.6153125062 2.396715e-03
  [34,] 9.934409e-09 0.6739177706 1.456025e-02
  [35,] 1.204414e-11 0.8235255537 8.488382e-03
  [36,] 1.442446e-11 0.8786795932 4.770799e-02
  [37,] 1.603142e-10 0.1361417413 6.151762e-03
  [38,] 0.000000e+00 0.2988407999 1.643195e-03
  [39,] 0.000000e+00 0.3338731038 1.414898e-06
  [40,] 6.128431e-14 0.5120107688 2.094966e-03
  [41,] 2.309264e-14 0.2304437417 2.699641e-02
  [42,] 9.769963e-15 0.7849368286 8.870459e-04
  [43,] 9.854606e-10 0.6770033102 2.052436e-02
  [44,] 3.015366e-13 0.4010293173 5.744268e-03
  [45,] 6.052215e-09 0.1303347707 5.832600e-02
  [46,] 4.440892e-16 0.4339846313 1.752711e-02
  [47,] 1.658007e-12 0.9474537452 2.118360e-02
  [48,] 1.105170e-09 0.3504928640 3.523921e-02
  [49,] 8.049783e-12 0.5469160312 1.513313e-01
  [50,] 1.765338e-09 0.2222163970 1.350472e-02
  [51,] 5.329071e-15 0.0626464691 5.078334e-04
  [52,] 9.428014e-13 0.3822874769 1.310016e-03
  [53,] 0.000000e+00 0.9362285248 1.492929e-04
  [54,] 3.115375e-11 0.9685142910 3.743211e-02
  [55,] 7.592593e-12 0.2411911049 8.495630e-03
  [56,] 1.282858e-08 0.7277987535 2.663951e-02
  [57,] 1.998401e-15 0.6673370758 1.994591e-05
  [58,] 3.197442e-14 0.3464732174 2.212310e-03
  [59,] 8.713030e-13 0.7498098808 1.820020e-03
  [60,] 1.363549e-06 0.0166362032 5.866806e-02
  [61,] 9.037215e-13 0.4059624838 1.573222e-04
  [62,] 2.220446e-16 0.1716249162 3.619815e-06
  [63,] 0.000000e+00 0.3703195528 8.092154e-07
  [64,] 8.881784e-16 0.4698588730 2.484808e-03
  [65,] 1.616489e-10 0.3680725948 2.466353e-02
  [66,] 1.261569e-11 0.9025276086 3.180389e-01
  [67,] 7.433654e-11 0.4322443877 1.404296e-01
  [68,] 3.108624e-15 0.2784031062 1.400899e-04
  [69,] 1.243450e-14 0.3753542130 4.630170e-04
  [70,] 3.173017e-12 0.5254528684 1.210412e-01
  [71,] 1.765477e-12 0.5910079327 3.163229e-04
  [72,] 2.243953e-06 0.0275508857 2.964695e-01
  [73,] 1.776357e-14 0.8576022721 6.521950e-05
  [74,] 4.923617e-12 0.7650635162 2.761518e-03
  [75,] 5.730652e-10 0.8271643704 1.534197e-02
  [76,] 4.010126e-13 0.4385486149 1.130432e-02
  [77,] 3.248513e-13 0.3127197815 2.458403e-03
  [78,] 1.137845e-11 0.8765658028 1.496180e-01
  [79,] 1.620223e-09 0.0883216249 2.813409e-01
  [80,] 4.285017e-12 0.3058831457 1.087034e-02
  [81,] 0.000000e+00 0.0170873644 1.684538e-05
  [82,] 1.883321e-06 0.0218481098 5.520016e-01
  [83,] 2.743139e-12 0.0519527407 3.389473e-02
  [84,] 0.000000e+00 0.5774107640 4.044754e-06
  [85,] 2.474021e-12 0.5828268176 2.808369e-01
  [86,] 3.571188e-11 0.2454147541 1.284330e-03
  [87,] 0.000000e+00 0.0988275126 6.474855e-08
  [88,] 1.558057e-08 0.1193604850 4.261897e-01
  [89,] 2.403011e-09 0.1610913884 5.818275e-02
  [90,] 3.996803e-15 0.8036657424 6.502876e-03
 [ reached getOption("max.print") -- omitted 910 rows ]

$`subj 1900`$beta
               [,1]     [,2]     [,3]       [,4]         [,5]         [,6]         [,7]     [,8]       [,9]
   [1,]  1.28621429 4.695134 38.13915 -1.8891734 -2.204181574  0.901876475 -0.821840961 4.867480 -10.583768
   [2,]  1.34298706 6.110578 39.04521 -1.9183302 -4.995108720 -0.229637776 -0.823452925 5.695760 -14.332928
   [3,]  2.10212464 7.403304 38.64348 -1.8203305 -2.521816253 -0.397508885 -0.252832169 4.465919 -13.855961
   [4,]  0.19396450 5.591801 36.89705 -2.5426763  0.828536955  1.080551067  1.058957596 4.432761 -16.920652
   [5,] -0.27164281 6.774114 37.44067 -3.8139209 -1.531509240  2.009549169  1.558542995 5.412640 -19.992970
   [6,]  1.78780179 6.051376 39.37724 -2.8414259 -3.455419463  0.043466178 -1.626131491 5.722325 -15.262503
   [7,]  1.14459464 6.399463 37.29675 -3.9676742 -0.157164309  0.981797256  0.547048091 6.008378 -15.702023
   [8,]  1.05223009 6.416737 39.17415 -2.2087498 -0.670895359  0.265362723 -2.121706283 5.797611 -15.646148
   [9,]  1.73971202 7.283350 40.35706 -2.6674613 -4.771732786 -2.065672954 -0.471021111 2.345895 -14.076938
  [10,]  2.06356199 6.111491 39.23265 -3.8209094 -3.243779333  0.394201584  1.492948072 6.395565 -12.640294
  [11,]  0.53330874 6.265735 39.67507 -3.5214963 -3.592150901  2.639126211  0.391393566 7.211390 -14.568639
  [12,]  1.78043262 7.560666 40.03935 -5.0298226 -2.520623234  0.055751672  3.536257337 8.287426 -15.230189
  [13,]  1.47414086 6.292985 38.62967 -3.1406310 -1.430986649  2.146683883  1.173370068 5.555413 -11.005853
  [14,]  2.43682230 6.991075 38.70274 -3.8364458 -2.101707819  3.060695724  2.887436789 8.794794  -9.109320
  [15,]  0.24637974 6.396983 37.62723 -2.0104611 -0.253658576  1.193322382 -1.665381329 5.431389 -13.680157
  [16,]  2.73704320 5.952805 40.17288 -2.9597385 -4.430670491  0.429212374  1.880224854 5.389200 -11.843585
  [17,]  2.14322804 6.989625 38.56907 -1.9010586 -0.813187218  1.661966259  0.328120725 5.196245 -14.066299
  [18,]  1.20736873 7.898145 39.06147 -3.1058793 -3.403245599 -0.659172832  0.184338035 5.411677 -14.698767
  [19,]  2.04352121 5.724475 38.70880 -3.2181673 -0.262358811  1.839359113  0.826031354 6.436251 -12.806333
  [20,]  1.27443306 6.637803 39.47769 -4.4319309 -2.852280447  0.196687607  3.055218177 8.845631 -12.648832
  [21,]  2.78876563 6.350689 39.92851 -3.6263222 -3.584476992  0.039958880  1.558724583 6.458622 -15.562806
  [22,]  1.41362578 6.570262 39.17074 -3.6548670 -3.847044349 -0.712685440  1.452746125 5.941176 -14.581148
  [23,]  2.18154062 5.738695 38.48092 -2.6118490 -0.392255652  2.522112739  0.318089327 4.566655 -10.627237
  [24,] -0.54021920 4.609424 37.28083 -3.1890103 -1.214748054  3.122881226  4.174521508 4.580951 -12.054389
  [25,]  2.40827518 6.280520 40.29155 -1.5818985 -3.236592137 -0.761060308 -0.698726808 4.238667 -15.557870
  [26,]  0.21124533 5.114478 38.85191 -4.5110093 -1.833182706 -0.050461534  1.950219411 8.638045 -14.119276
  [27,]  2.96008523 7.347943 38.57829 -3.5653627 -3.293062386  1.250058364  0.835098973 7.043120 -15.947912
  [28,]  0.29044954 6.080034 38.02720 -3.2473523 -1.523838375  2.995512421  1.189321336 5.426520 -16.039029
  [29,]  0.81155340 6.644742 39.10616 -1.7550402 -4.620899490  0.624103699 -0.277185278 3.480536 -13.080300
  [30,]  1.55489317 5.806740 37.80783 -3.2333738 -1.257878830  1.292538114  1.279182877 5.251734 -13.624363
  [31,]  0.36668982 5.292341 38.60525 -3.2830123 -2.101770504  3.117906916  1.300149095 4.994354 -15.618243
  [32,]  1.99355035 6.386757 37.91142 -4.3027617  0.364312483  3.963828097  0.693248539 6.942661 -14.292462
  [33,]  2.98443376 7.739297 38.63433 -2.6649749 -2.268214850  1.787611152  2.420185097 4.539776 -16.035168
  [34,]  1.68424362 5.953736 39.84965 -3.6808083 -3.204617284  1.409018933  2.841175365 7.977500 -11.879652
  [35,]  2.65462238 6.919863 39.04073 -3.1984397 -3.059829581  1.776113830  1.665657131 6.452942 -13.870650
  [36,]  0.06909452 6.716403 39.96664 -2.5437027 -2.631137764 -1.607022021 -1.603608636 5.913815 -13.976588
  [37,]  0.92473802 5.261093 38.01309 -3.8384429 -1.891566484  2.557761613  0.269930878 7.070636 -13.234945
  [38,]  2.59155840 6.285985 39.40918 -4.3049139 -2.595615223 -0.222115242  2.746395044 6.641544 -19.427915
  [39,]  2.50133620 5.692731 38.76302 -1.1858637 -1.557437052 -0.370406461 -1.632642067 2.990494 -16.849575
  [40,]  2.46689716 6.089374 37.94741 -2.6472271 -1.335119527  1.725968001 -0.084356612 5.752545 -15.358677
  [41,]  1.55774268 5.861114 39.94708 -2.7761199 -4.655168818  0.255308557  1.834424551 4.881964 -15.478192
  [42,]  1.80943501 6.720862 39.10857 -2.8547531 -3.620180246 -0.112993799 -0.091840848 5.379384 -15.847261
  [43,]  1.49459815 6.197582 37.89566 -3.3213378 -1.586163595  1.697968491  0.134501041 6.198910 -12.403275
  [44,]  1.37987821 6.825686 39.44026 -2.5648619 -3.790421020 -1.587735255  0.602095362 3.963070 -14.943859
  [45,]  2.51295642 6.649910 38.24274 -3.6501652 -2.061842285  2.574800168  0.300007499 6.377537 -11.865058
  [46,]  1.63898342 6.775484 38.93784 -2.8177280 -4.060182909  0.976927288 -1.590762820 5.310876 -16.735870
  [47,]  0.76679152 6.529835 38.77529 -0.5821078 -1.426398924  1.842763046 -1.926942080 2.594235 -14.206380
  [48,]  2.89718040 7.106132 39.82503 -5.1930870 -3.466178163  0.150069175  2.367659346 9.323109 -12.628851
  [49,]  0.91325875 5.953814 39.78576 -2.5332891 -3.958007005  1.866908302  0.857820588 5.186466 -13.835142
  [50,]  2.61467809 6.524114 38.43216 -3.0457103 -2.828792091 -0.208079051  0.248244219 5.977830 -12.567060
  [51,]  0.56200235 5.725261 37.55377 -2.3839096 -3.855152504  0.447820450 -1.072839008 5.749404 -16.006367
  [52,]  1.45280445 7.269272 39.26114 -4.1558708 -1.536652163  0.416604381  2.767990130 5.272548 -14.497042
  [53,]  1.55533334 6.993075 39.11616 -3.6666837 -1.271600813 -1.090911067  1.920802823 7.114915 -18.147324
  [54,]  0.57296727 5.759242 36.91400 -3.0629525 -2.029066305  1.665157982 -0.083171673 7.210329 -13.652360
  [55,]  2.28192183 7.072155 39.68321 -4.3026125 -3.175376495  1.766743058  3.014346940 7.850623 -14.247043
  [56,]  1.59350686 6.824332 40.27506 -3.1966003 -4.379142870 -1.344397056  1.850602210 5.188117 -11.808214
  [57,]  1.43842901 5.661378 37.78900 -2.4882417 -1.868924544  3.230418859 -0.951672311 2.967053 -16.307440
  [58,]  2.07066271 6.876492 38.51806 -3.1400142 -2.721982970  0.869524280 -0.839136084 6.259410 -15.517993
  [59,]  0.72569742 6.317191 38.68483 -2.2067926 -2.221323742  1.448427102  1.307480022 4.942353 -14.542896
  [60,]  1.68427808 6.017853 39.13564 -5.6523480 -3.562468152 -0.553614877  5.272133573 6.927064  -9.989431
  [61,]  1.68716640 6.420208 38.18156 -3.3097091 -2.616948210  0.888786771  1.549932272 5.610906 -14.739705
  [62,]  0.92202532 6.469056 37.89973 -2.8300505 -2.066914751  1.663451277  0.153567985 4.794749 -16.475770
  [63,]  1.09992691 5.047355 40.73226 -1.8173669 -3.030460301 -0.889017185  1.131899587 4.457738 -18.347192
  [64,]  1.80487816 6.980710 39.21513 -4.2116734 -2.392993193 -1.386816955  0.792908472 5.579496 -16.104276
  [65,]  2.89545659 5.655864 39.74202 -3.7045202 -4.827288795 -0.147544145  0.059483586 6.410863 -13.428942
  [66,]  2.06189479 7.541644 37.85822 -3.2038983 -0.037612905  2.362748936  3.212145602 5.836685 -14.011789
  [67,]  1.38482107 6.106709 38.10564 -2.6862289 -3.040044341  0.624451722  1.985429759 5.997747 -13.062626
  [68,]  2.44953976 7.447592 38.36823 -2.7293350 -2.899189733  1.384043414  2.599264727 4.860703 -16.164342
  [69,] -0.32728628 5.062922 39.00347 -2.2683118 -2.393779201  0.312319035  0.413966408 6.154553 -15.936698
  [70,]  3.87822536 6.256278 38.70081 -3.7244639 -2.188121366  3.489282675  2.436236570 5.518789 -14.093881
  [71,]  0.47984807 6.088135 39.92094 -2.6760642 -5.086403442 -0.144991208 -0.740678350 5.661140 -14.319200
  [72,]  3.01826132 5.654473 39.77360 -2.3863834 -4.196959670  1.393601564  0.117377605 5.744246  -9.700788
  [73,] -0.37482962 4.405665 38.38274 -3.6044650 -2.860050610  1.257756406  1.617446228 6.574633 -15.869589
  [74,]  1.03183718 5.910104 39.51470 -3.6789707 -3.844131854 -1.162122633 -0.820734828 6.923890 -14.221630
  [75,]  0.95988363 6.005400 38.20570 -3.3367641 -1.045168810  1.811820296  0.098947195 5.415325 -12.713655
  [76,]  0.90663477 5.747599 39.80449 -2.3758113 -2.969688606  0.020518626  0.537211704 4.592641 -14.813881
  [77,]  2.18132454 7.192294 40.47022 -4.7911236 -3.416014783 -0.613900906  2.440068542 4.294371 -14.683131
  [78,]  1.30966897 5.871171 38.76912 -1.8582098 -2.180792749 -2.373788834 -2.047202910 4.889577 -13.720853
  [79,]  1.61137025 6.472511 39.95497 -3.9049021 -3.194405953 -0.391074678  1.597674653 3.990126 -12.280482
  [80,]  0.97414929 5.505670 38.48131 -4.1238102 -1.734044816  0.386413077  1.969139764 6.440711 -14.322925
  [81,]  2.61144935 5.856836 39.33855 -4.5127689 -1.897643718  0.965781753  3.321602549 5.804422 -19.959093
  [82,]  0.78168066 5.846708 37.81814 -3.6314683 -1.842744194  0.297456193 -0.083623034 5.393487  -9.797998
  [83,]  0.22976903 5.267485 39.23444 -3.6078104 -4.695868554  0.980500723  0.441606791 4.998094 -14.342004
  [84,]  1.58497890 6.464495 38.62944 -1.2555311 -2.607315551  0.796646807 -0.249273664 3.467469 -17.697057
  [85,]  2.64101122 6.220174 39.31544 -1.9854203 -4.519442306 -1.204132895  1.152639911 4.363850 -14.293831
  [86,]  1.31186627 7.088428 39.25787 -4.2629407 -4.047204289  0.080474822  0.752147470 7.115770 -13.615663
  [87,]  1.82845523 6.139763 38.42230 -3.7502616 -0.728871258  1.586408439  1.747607839 5.979948 -19.125595
  [88,]  2.62075666 6.270058 39.49716 -1.9359887 -4.125339930 -0.059165705  1.211057913 5.193419 -11.558688
  [89,] -0.14720008 5.392530 38.90216 -4.0988451 -2.995083797  0.614917735  0.839011312 6.936477 -12.264713
  [90,]  0.83765626 6.190675 38.67501 -2.0978356 -1.350469274  0.225401594  0.292782434 4.253274 -16.207583
                [,10]      [,11]
   [1,]  -6.893009093  4.1316551
   [2,]  -2.980223812  5.9900770
   [3,]  -1.140736427  5.0381057
   [4,]   3.532724899 10.6873665
   [5,]   8.376519823 16.3093782
   [6,]  -0.948596637 11.3413540
   [7,]  -0.270434680  8.7452309
   [8,]   3.187042537  8.5704249
   [9,]   1.723571773  6.7222436
  [10,]  -3.551139629  3.7453868
  [11,]  -2.110892270  6.2535321
  [12,]   0.365550340  5.7056957
  [13,]  -2.133284906  4.0554919
  [14,] -11.004746305  4.9580676
  [15,]  -3.676045626  2.9232211
  [16,]  -1.499800897  6.6065345
  [17,]   2.126413248  4.5325768
  [18,]  -1.373902521 11.1828953
  [19,]  -4.933987370  4.8620282
  [20,]  -3.366504221  4.1445179
  [21,]   2.050139121  8.4455976
  [22,]  -3.753897414  8.9019155
  [23,]  -3.908670169  2.9076260
  [24,]  -1.762757528  6.2330276
  [25,]  -1.458417973  9.2937489
  [26,]  -0.257925579  9.0412051
  [27,]   2.409045530 15.2467538
  [28,]  -1.939495898  8.2968077
  [29,]  -1.030524352  7.4087201
  [30,]  -0.339395304  4.3231604
  [31,]   0.107197985  8.7140487
  [32,]   1.512909816  7.6073416
  [33,]   1.459438884  8.8241450
  [34,]  -1.232273816  7.1590604
  [35,]   0.644331662  7.6092115
  [36,]   0.446110310  5.7894128
  [37,]  -4.356877667  8.0135433
  [38,]   3.006440247  9.1166186
  [39,]   2.751170460 13.7487900
  [40,]   1.894029495  8.8927793
  [41,]   3.433169280  6.3344161
  [42,]   0.788123696  9.6079081
  [43,]  -1.194276333  6.6455366
  [44,]   2.429130105  7.9943923
  [45,]  -4.361558396  5.4605546
  [46,]   2.263083588  6.8748373
  [47,]   0.187230672  6.5511916
  [48,]  -2.733731872  6.1682797
  [49,]  -1.721214641  4.1014483
  [50,]  -3.601449086  7.2918971
  [51,]   5.379869099 10.0536701
  [52,]   2.505144824  9.2217944
  [53,]   0.232113085 11.0118190
  [54,]  -0.114600214  6.0450344
  [55,]  -3.444444512  7.7387745
  [56,]  -1.020941607  6.5058349
  [57,]  -1.244969471 12.3692371
  [58,]   2.717118725  8.8380192
  [59,]   0.915826662  8.9617443
  [60,]  -7.002380840  5.5299020
  [61,]  -2.420697798 11.0187465
  [62,]   3.881600938 13.1685382
  [63,]   2.595287123 14.3103486
  [64,]   2.042109597  8.5540925
  [65,]  -2.670310736  6.6685133
  [66,]   0.357794258  2.9181919
  [67,]  -2.225254343  4.1786879
  [68,]   3.133895354 11.0200841
  [69,]   2.585870254 10.2217217
  [70,]   1.813025118  4.4287834
  [71,]  -1.540702563 10.3351382
  [72,]  -6.390109439  3.0279909
  [73,]   0.524315903 11.6804191
  [74,]   0.868774678  8.7076809
  [75,]  -0.632720946  7.0291467
  [76,]  -2.233055195  7.3065276
  [77,]   2.873185611  8.6249710
  [78,]   0.443379080  4.1147769
  [79,]  -4.902765020  3.0998424
  [80,]   2.989423307  7.4400558
  [81,]   6.924535369 12.5053893
  [82,]  -6.666002244  1.7292419
  [83,]  -5.631340501  6.1486635
  [84,]   1.599004727 13.2439486
  [85,]   1.582590424  3.1084291
  [86,]  -3.373822948  9.3578182
  [87,]   4.797812961 15.7351379
  [88,]  -4.498787318  2.2990528
  [89,]  -4.069369128  5.5028359
  [90,]  -0.723522136  7.9249256
 [ reached getOption("max.print") -- omitted 910 rows ]

$`subj 1900`$se
             [,1]      [,2]      [,3]      [,4]     [,5]     [,6]     [,7]     [,8]     [,9]    [,10]    [,11]
   [1,] 0.8282739 0.8277268 1.0295527 1.0295002 1.456864 1.456446 1.455666 1.455919 2.058741 2.913213 2.914148
   [2,] 0.8273417 0.8268078 1.0109518 1.0108993 1.430547 1.430131 1.429356 1.429608 2.021542 2.860579 2.861511
   [3,] 0.8515550 0.8510013 1.0403201 1.0402655 1.472107 1.471675 1.470871 1.471133 2.080265 2.943680 2.944647
   [4,] 0.8443584 0.8438096 1.0307748 1.0307207 1.458600 1.458172 1.457374 1.457634 2.061178 2.916670 2.917630
   [5,] 0.8540560 0.8535232 1.0218755 1.0218218 1.446007 1.445583 1.444792 1.445051 2.043382 2.891489 2.892441
   [6,] 0.8520545 0.8515129 1.0301121 1.0300582 1.457661 1.457235 1.456440 1.456699 2.059853 2.914795 2.915752
   [7,] 0.8457659 0.8452135 1.0338550 1.0338005 1.462959 1.462529 1.461727 1.461988 2.067336 2.925386 2.926350
   [8,] 0.8359914 0.8354335 1.0369553 1.0369012 1.467344 1.466916 1.466118 1.466378 2.073539 2.934159 2.935116
   [9,] 0.8340456 0.8335144 1.0304462 1.0303954 1.458121 1.457714 1.456951 1.457199 2.060536 2.915741 2.916654
  [10,] 0.8562630 0.8557099 1.0410743 1.0410194 1.473175 1.472742 1.471934 1.472198 2.081772 2.945814 2.946785
  [11,] 0.8401016 0.8395786 0.9991026 0.9990494 1.413785 1.413366 1.412585 1.412841 1.997841 2.827051 2.827993
  [12,] 0.8261434 0.8255877 1.0338495 1.0337964 1.462946 1.462524 1.461736 1.461992 2.067332 2.925371 2.926314
  [13,] 0.8293615 0.8288205 1.0226890 1.0226366 1.447153 1.446736 1.445958 1.446211 2.045015 2.893791 2.894725
  [14,] 0.8220124 0.8214724 1.0154893 1.0154370 1.436966 1.436551 1.435775 1.436027 2.030617 2.873419 2.874349
  [15,] 0.8330150 0.8324747 1.0170773 1.0170240 1.439217 1.438795 1.438010 1.438266 2.033789 2.877912 2.878856
  [16,] 0.8566346 0.8561053 1.0167149 1.0166610 1.438707 1.438282 1.437490 1.437749 2.033061 2.876887 2.877842
  [17,] 0.8412441 0.8406982 1.0313446 1.0312912 1.459403 1.458980 1.458190 1.458447 2.062321 2.918283 2.919231
  [18,] 0.8021199 0.8015421 1.0419956 1.0419426 1.474471 1.474048 1.473261 1.473515 2.083624 2.948421 2.949360
  [19,] 0.8414836 0.8409412 1.0298176 1.0297645 1.457241 1.456820 1.456033 1.456290 2.059268 2.913962 2.914906
  [20,] 0.8337695 0.8332223 1.0225711 1.0225173 1.446992 1.446566 1.445775 1.446033 2.044773 2.893457 2.894409
  [21,] 0.8390726 0.8385347 1.0224899 1.0224369 1.446873 1.446453 1.445670 1.445925 2.044615 2.893228 2.894169
  [22,] 0.8605997 0.8600664 1.0212310 1.0211766 1.445098 1.444670 1.443872 1.444133 2.042090 2.889665 2.890628
  [23,] 0.8623528 0.8618177 1.0225702 1.0225155 1.446994 1.446564 1.445762 1.446024 2.044767 2.893455 2.894422
  [24,] 0.8103804 0.8098342 1.0106257 1.0105731 1.430086 1.429669 1.428892 1.429145 2.020889 2.859657 2.860588
  [25,] 0.8236037 0.8230457 1.0304460 1.0303925 1.458132 1.457708 1.456917 1.457174 2.060523 2.915740 2.916688
  [26,] 0.8524677 0.8519246 1.0317052 1.0316512 1.459916 1.459489 1.458692 1.458952 2.063039 2.919303 2.920261
  [27,] 0.8434082 0.8428761 1.0213845 1.0213318 1.445308 1.444890 1.444110 1.444365 2.042405 2.890100 2.891037
  [28,] 0.8187453 0.8181937 1.0253821 1.0253294 1.450964 1.450545 1.449764 1.450018 2.050400 2.901411 2.902347
  [29,] 0.8300695 0.8295315 1.0125049 1.0124518 1.432747 1.432327 1.431544 1.431799 2.024645 2.864974 2.865915
  [30,] 0.8414857 0.8409525 1.0109231 1.0108694 1.430511 1.430088 1.429300 1.429557 2.021479 2.860498 2.861447
  [31,] 0.8323694 0.8318225 1.0329184 1.0328658 1.461626 1.461208 1.460426 1.460680 2.065472 2.922736 2.923673
  [32,] 0.8161373 0.8155726 1.0369190 1.0368660 1.467289 1.466866 1.466079 1.466334 2.073471 2.934056 2.934998
  [33,] 0.8442736 0.8437343 1.0263564 1.0263032 1.452345 1.451923 1.451136 1.451392 2.052346 2.904168 2.905115
  [34,] 0.8496164 0.8490677 1.0349251 1.0348708 1.464472 1.464043 1.463244 1.463505 2.069478 2.928414 2.929375
  [35,] 0.8291820 0.8286344 1.0210242 1.0209707 1.444802 1.444378 1.443590 1.443847 2.041681 2.889080 2.890028
  [36,] 0.8165314 0.8159737 1.0328123 1.0327598 1.461476 1.461057 1.460276 1.460529 2.065260 2.922436 2.923371
  [37,] 0.8487919 0.8482471 1.0330289 1.0329751 1.461788 1.461362 1.460567 1.460826 2.065687 2.923049 2.924003
  [38,] 0.8468728 0.8463339 1.0226008 1.0225470 1.447034 1.446609 1.445817 1.446075 2.044832 2.893541 2.894495
  [39,] 0.8242873 0.8237517 1.0060651 1.0060123 1.423635 1.423217 1.422438 1.422692 2.011767 2.846752 2.847688
  [40,] 0.8480130 0.8474772 1.0207610 1.0207073 1.444430 1.444006 1.443216 1.443474 2.041154 2.888335 2.889287
  [41,] 0.8325195 0.8319852 1.0116433 1.0115904 1.431527 1.431108 1.430328 1.430582 2.022923 2.862536 2.863474
  [42,] 0.8219075 0.8213635 1.0206120 1.0205596 1.444214 1.443798 1.443021 1.443273 2.040862 2.887914 2.888846
  [43,] 0.8452098 0.8446767 1.0131776 1.0131239 1.433701 1.433277 1.432488 1.432746 2.025987 2.866878 2.867829
  [44,] 0.8493441 0.8488137 1.0221787 1.0221259 1.446433 1.446014 1.445231 1.445486 2.043993 2.892347 2.893288
  [45,] 0.8372944 0.8367590 1.0187757 1.0187229 1.441618 1.441199 1.440418 1.440673 2.037187 2.882718 2.883657
  [46,] 0.8348643 0.8343210 1.0221677 1.0221144 1.446419 1.445997 1.445209 1.445466 2.043968 2.892316 2.893262
  [47,] 0.8456013 0.8450783 1.0039642 1.0039110 1.420664 1.420244 1.419462 1.419718 2.007564 2.840807 2.841751
  [48,] 0.8188296 0.8182639 1.0347133 1.0346596 1.464170 1.463744 1.462951 1.463208 2.069057 2.927815 2.928765
  [49,] 0.8139104 0.8133695 1.0097392 1.0096869 1.428830 1.428416 1.427642 1.427894 2.019118 2.857148 2.858076
  [50,] 0.8422979 0.8417422 1.0425883 1.0425346 1.475313 1.474886 1.474089 1.474348 2.084805 2.950098 2.951053
  [51,] 0.8284124 0.8278643 1.0210682 1.0210147 1.444864 1.444441 1.443652 1.443909 2.041769 2.889205 2.890152
  [52,] 0.8152683 0.8147242 1.0132544 1.0132020 1.433805 1.433388 1.432612 1.432864 2.026147 2.867095 2.868026
  [53,] 0.8249522 0.8244123 1.0251968 1.0251451 1.450698 1.450286 1.449515 1.449765 2.050034 2.900887 2.901810
  [54,] 0.8457934 0.8452591 1.0260216 1.0259689 1.451869 1.451451 1.450669 1.450923 2.051679 2.903221 2.904160
  [55,] 0.8316288 0.8310652 1.0385253 1.0384711 1.469566 1.469136 1.468336 1.468596 2.076678 2.938601 2.939561
  [56,] 0.8288069 0.8282504 1.0365919 1.0365387 1.466826 1.466403 1.465614 1.465871 2.072816 2.933130 2.934076
  [57,] 0.8503432 0.8498085 1.0236239 1.0235705 1.448480 1.448057 1.447268 1.447526 2.046880 2.896436 2.897385
  [58,] 0.8368570 0.8363226 1.0198839 1.0198314 1.443184 1.442768 1.441989 1.442243 2.039405 2.885854 2.886788
